/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_17_908.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_17_908.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_17_908.jpg, 0, 0, 0, 7.932215E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_019.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_019.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_019.jpg, 0, 0, 0, 8.026273E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_119.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_119.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_119.jpg, 0, 0, 0, 8.17347E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_238.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_238.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_238.jpg, 0, 0, 0, 7.839547E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_356.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_356.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_356.jpg, 0, 0, 0, 8.058827E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_456.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_456.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_456.jpg, 0, 0, 0, 7.931681E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_571.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_571.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_571.jpg, 0, 0, 0, 7.774425E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_672.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_672.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_672.jpg, 0, 0, 0, 8.187046E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_773.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_773.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_773.jpg, 0, 0, 0, 7.923131E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_18_900.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_18_900.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_18_900.jpg, 0, 0, 0, 8.031755E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_005.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_005.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_005.jpg, 0, 0, 0, 7.850736E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_122.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_122.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_122.jpg, 0, 0, 0, 8.038779E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_223.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_223.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_223.jpg, 0, 0, 0, 7.866831E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_324.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_324.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_324.jpg, 0, 0, 0, 7.824394E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_439.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_439.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_439.jpg, 0, 0, 0, 7.864897E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_560.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_560.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_560.jpg, 0, 0, 0, 7.830784E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_666.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_666.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_666.jpg, 0, 0, 0, 7.933357E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_775.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_775.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_775.jpg, 0, 0, 0, 7.780634E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_19_892.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_19_892.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_19_892.jpg, 0, 0, 0, 7.888018E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_20_010.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_20_010.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_20_010.jpg, 0, 0, 0, 7.811857E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_20_122.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_20_122.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_20_122.jpg, 0, 0, 0, 7.857117E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_20_226.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_20_226.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_20_226.jpg, 0, 0, 0, 7.792332E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_20_342.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_20_342.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_20_342.jpg, 0, 0, 0, 7.75054E-05
/home/chadrs2/Desktop/RPi/Udemy/Data/IMG/center_2020_04_29_12_30_20_457.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/left_2020_04_29_12_30_20_457.jpg, /home/chadrs2/Desktop/RPi/Udemy/Data/IMG/right_2020_04_29_12_30_20_457.jpg, 0, 0, 0, 8.23093E-05
